Name,City,Code,x,y,ISO3
Jefferson Municipal Airport,Jefferson,EFW,-94.34259796,42.0102005,USA
Keglsugl Airport,Denglagu Mission,KEG,145.097222222,-5.83277777778,PNG
Addington Field,Elizabethtown,EKX,-85.9250030518,37.686000824,USA
Elk City Regional Business Airport,Elk City,ELK,-99.39430237,35.43080139,USA
Bowers Field,Ellensburg,ELN,-120.5309982,47.03300095,USA
Kemmerer Municipal Airport,Kemmerer,EMM,-110.556999207,41.82410049439999,USA
Centralia Municipal Airport,Centralia,ENL,-89.0911026001,38.515098571799996,USA
Ephrata Municipal Airport,Ephrata,EPH,-119.5159988,47.30759811,USA
Captain Jack Thomas El Dorado Airport,El Dorado,EDK,-96.81759643550001,37.7741012573,USA
Errol Airport,Errol,ERR,-71.1641998291,44.7924995422,USA
Estherville Municipal Airport,Estherville,EST,-94.74639893,43.40739822,USA
Easton State Airport,Easton,ESW,-121.185997009,47.2541999817,USA
Eastland Municipal Airport,Eastland,ETN,-98.80979919430001,32.4135017395,USA
Eveleth Virginia Municipal Airport,Eveleth,EVM,-92.49849701,47.42509842,USA
Wilbarger County Airport,Vernon,WIB,-99.2837982178,34.2257003784,USA
Farmington Regional Airport,Farmington,FAM,-90.4285965,37.76110077,USA
Faribault Municipal Airport-Liz Wall Strohfus Field,Faribault,FBL,-93.312534,44.32844,USA
Fairbury Municipal Airport,Fairbury,FBY,-97.16929626459999,40.182998657199995,USA
Fresno Chandler Executive Airport,Fresno,FCH,-119.8199997,36.73239899,USA
Forrest City Municipal Airport,Forrest City,FCY,-90.7750015259,34.942001342800005,USA
Frederick Municipal Airport,Frederick,FDK,-77.3742980957,39.417598724399994,USA
Frederick Regional Airport,Frederick,FDR,-98.98390198,34.35200119,USA
Albertus Airport,Freeport,FEP,-89.58200073239999,42.2462005615,USA
Fairfield Municipal Airport,Fairfield,FFL,-91.9788970947,41.0532989502,USA
Flushing Airport,Queens,FLU,-73.83260345458984,40.77870178222656,USA
Fallon Municipal Airport,Fallon,FLX,-118.749000549,39.4990997314,USA
French Lick Municipal Airport,French Lick,FRH,-86.63690185550001,38.5061988831,USA
Front Royal Warren County Airport,Front Royal,FRR,-78.25350189210002,38.9174995422,USA
Fort Scott Municipal Airport,Fort Scott,FSK,-94.7694015503,37.7984008789,USA
Fort Sumner Municipal Airport,Fort Sumner,FSU,-104.217002869,34.4833984375,USA
Fort Madison Municipal Airport,Fort Madison,FMS,-91.3267974854,40.659301757799994,USA
Forest City Municipal Airport,Forest City,FXY,-93.62409973,43.23469925,USA
Fayetteville Municipal Airport,Fayetteville,FYM,-86.5640029907,35.059700012200004,USA
Gage Airport,Gage,GAG,-99.7763977051,36.295501709,USA
Walter J. Koladza Airport,Great Barrington,GBR,-73.40319824,42.18420029,USA
Grant Co Regional/Ogilvie Field,John Day,JDA,-118.9629974,44.40420151,USA
Gardner Municipal Airport,Gardner,GDM,-72.0160980225,42.5499992371,USA
South Big Horn County Airport,Greybull,GEY,-108.0830002,44.51679993,USA
Malmstrom Air Force Base,Great Falls,GFA,-111.18699646,47.504699707,USA
Centerville Municipal Airport,Centerville,GHM,-87.44539642330001,35.8373985291,USA
Port Meadville Airport,Meadville,MEJ,-80.21469879,41.62649918,USA
Gatlinburg-Pigeon Forge Airport,Sevierville,GKT,-83.52870178219999,35.85779953,USA
Gainesville Municipal Airport,Gainesville,GLE,-97.1969985962,33.651401519800004,USA
Gooding Municipal Airport,Gooding,GNG,-114.7649994,42.91719818,USA
Guthrie-Edmond Regional Airport,Guthrie,GOK,-97.41560364,35.84980011,USA
Greenwood County Airport,Greenwood,GRD,-82.15910339359999,34.2486991882,USA
Greenville Airport,Greenville,GRE,-89.37840271,38.8362007141,USA
Gordon Municipal Airport,Gordon,GRN,-102.175003052,42.8059997559,USA
Goshen Municipal Airport,Goshen,GSH,-85.79290008539999,41.526401519800004,USA
Greater Southwest International Airport-Amon Carter Field,Fort Worth,GSW,-97.04918861390001,32.8308104547,USA
Grantsburg Municipal Airport,Grantsburg,GTG,-92.6643981934,45.7980995178,USA
Richards-Gebaur Air Force Base,Belton,GVW,-94.55999755859375,38.844200134277344,USA
Glenwood Springs Municipal Airport,Glenwood Springs,GWS,-107.310997009,39.5083007812,USA
North Texas Regional Airport/Perrin Field,Sherman/Denison,PNX,-96.6736984253,33.714099884,USA
Glacier Creek Airport,Glacier Creek,KGZ,-142.380996704,61.4551010132,USA
Marion County Rankin Fite Airport,Hamilton,HAB,-87.99819946,34.11759949,USA
Three Rivers Municipal Dr Haines Airport,Three Rivers,HAI,-85.59339904790001,41.9598007202,USA
Hatbox Field,Muskogee,HAX,-95.4128036499,35.7458992004,USA
Thompson-Robbins Airport,Helena/West Helena,HEE,-90.67616,34.576571,USA
Hardy-Anders Field / Natchez-Adams County Airport,Natchez,HEZ,-91.297313,31.613738,USA
Mackall Army Air Field,Camp Mackall,HFF,-79.497755,35.036288,USA
Stan Stamper Municipal Airport,Hugo,HUJ,-95.54190063,34.03480148,USA
Mount Washington Regional Airport,Whitefield,HIE,-71.544502,44.367637,USA
Blytheville Municipal Airport,Blytheville,HKA,-89.83080291750001,35.940399169900004,USA
Hawkins Field,Jackson,HKS,-90.22219849,32.33449936,USA
Khan Jahan Ali Airport,Khulna,KHL,89.6454,22.6486,BGD
Hillenbrand Industries Airport,Batesville,HLB,-85.25830078119999,39.344501495399996,USA
Hill City Municipal Airport,Hill City,HLC,-99.83149719,39.37879944,USA
Hemet Ryan Airport,Hemet,HMT,-117.023002625,33.7340011597,USA
Huntingburg Airport,Huntingburg,HNB,-86.95369720459999,38.2490005493,USA
Hampton Municipal Airport,Hampton,HPT,-93.22630310059999,42.7237014771,USA
Baytown Airport,Baytown,HPY,-94.95269775390001,29.786100387599998,USA
Hermiston Municipal Airport,Hermiston,HES,-119.259024,45.828223,USA
Harrisburg-Raleigh Airport,Harrisburg,HSB,-88.5503006,37.81129837,USA
Billy Mitchell Airport,Hatteras,HNC,-75.617797851562,35.232799530029,USA
Hot Springs County Airport,Thermopolis,THP,-108.389687,43.713602,USA
Hawthorne Industrial Airport,Hawthorne,HTH,-118.634002,38.544399,USA
Lawrence County Airpark,Chesapeake/Huntington Wva,HTW,-82.494301,38.4193,USA
Houma Terrebonne Airport,Houma,HUM,-90.6604003906,29.5664997101,USA
Hanksville Airport,Hanksville,HVE,-110.70400238,38.417999267599996,USA
Brookhaven Airport,Shirley,WSH,-72.86940002440001,40.8218994141,USA
Northeast Ohio Regional Airport,Ashtabula,JFN,-80.6955032349,41.7779998779,USA
Schenck Field,Clarinda,ICL,-95.02639771,40.72180176,USA
Pine Ridge Airport,Pine Ridge,XPR,-102.511001587,43.0224990845,USA
Iowa Falls Municipal Airport,Iowa Falls,IFA,-93.2699966431,42.4707984924,USA
Kilwa Airport,Kilwa,KIL,28.3269,-9.2886,COD
Imperial Municipal Airport,Imperial,IML,-101.6210022,40.50930023,USA
Madison Municipal Airport,Madison,MDN,-85.46549988,38.75889969,USA
Kirsch Municipal Airport,Sturgis,IRS,-85.43900299,41.81330109,USA
Schoolcraft County Airport,Manistique,ISQ,-86.17179871,45.97460175,USA
Kikinonda Airport,Kikinonda,KIZ,147.9309,-8.5284,PNG
Jordan Airport,Jordan,JDN,-106.95300293,47.3288002014,USA
Cherokee County Airport,Jacksonville,JKV,-95.2173995972,31.8693008423,USA
Kamiraba Airport,Kamiraba,KJU,151.9077,-3.1995,PNG
Mesa Del Rey Airport,King City,KIC,-121.122001648,36.2280006409,USA
Karluk Lake Seaplane Base,Karluk Lake,KKL,-154.027999878,57.3670005798,USA
Furnace Creek Airport,Death Valley National Park,DTH,-116.880997,36.463799,USA
Big Bear City Airport,Big Bear,RBF,-116.856002808,34.2638015747,USA
Trona Airport,Trona,TRH,-117.327003479,35.8125,USA
Laconia Municipal Airport,Laconia,LCI,-71.4188995361,43.5727005005,USA
Lemmon Municipal Airport,Lemmon,LEM,-102.106002808,45.9187011719,USA
Laguna Army Airfield,Yuma Proving Ground(Yuma),LGF,-114.3970032,32.86000061,USA
Triangle North Executive Airport,Louisburg,LFN,-78.330299,36.0233,USA
Limon Municipal Airport,Limon,LIC,-103.666000366,39.274799346900004,USA
Louisa County Airport/Freeman Field,Louisa,LOW,-77.9701004,38.00979996,USA
Challis Airport,Challis,CHL,-114.218002,44.522999,USA
Louisville Winston County Airport,Louisville,LMS,-89.0625,33.1461982727,USA
Lonesome Pine Airport,Wise,LNP,-82.5299987793,36.9874992371,USA
Pickens County Airport,Pickens,LQK,-82.70290374759999,34.8100013733,USA
Le Mars Municipal Airport,Le Mars,LRJ,-96.1937027,42.77799988,USA
Lordsburg Municipal Airport,Lordsburg,LSB,-108.692001343,32.3334999084,USA
Lusk Municipal Airport,Lusk,LSK,-104.404998779,42.753799438499996,USA
Los Banos Municipal Airport,Los Banos,LSN,-120.8690033,37.06290054,USA
Hesler Noble Field,Laurel,LUL,-89.172203064,31.672599792499998,USA
Lawrenceville Brunswick Municipal Airport,Lawrenceville,LVL,-77.79429626459999,36.7728004456,USA
Wells Municipal Airport/Harriet Field,Wells,LWL,-114.92199707,41.117099762,USA
Lawrenceville Vincennes International Airport,Lawrenceville,LWV,-87.6054992676,38.7643013,USA
Lake County Airport,Leadville,LXV,-106.317001343,39.220298767100005,USA
Lyons-Rice County Municipal Airport,Lyons,LYO,-98.22689819,38.34280014,USA
Poplarville Pearl River County Airport,Poplarville,PCU,-89.504501342773,30.785999298096,USA
Malta Airport,Malta,MLK,-107.918998718,48.366901397700005,USA
Macon Downtown Airport,Macon,MAC,-83.56199646,32.82210159,USA
Koinambe Airport,Konambe,KMB,144.606944444,-5.4875,PNG
Bruce Campbell Field,Madison,DXE,-90.103104,32.438702,USA
Omar N Bradley Airport,Moberly,MBY,-92.4270019531,39.463901519800004,USA
Martindale Army Heliport,San Antonio,MDA,-98.3777999878,29.4312992096,USA
Midland Airpark,Midland,MDD,-102.100997925,32.0364990234,USA
Madison Municipal Airport,Madison,XMD,-97.08589935,44.01599884,USA
Taylor County Airport,Medford,MDF,-90.30329895,45.10100174,USA
Laurinburg Maxton Airport,Maxton,MXE,-79.365799,34.791901,USA
Minden-Tahoe Airport,Minden,MEV,-119.7509995,39.00030136,USA
Accomack County Airport,Melfa,MFV,-75.761100769,37.646900177,USA
Shafter Airport - Minter Field,Shafter,MIT,-119.192002,35.507401,USA
Ocean County Airport,Toms River,MJX,-74.29239655,39.92750168,USA
Selfs Airport,Marks,MMS,-90.28959655759999,34.2314987183,USA
Marion Municipal Airport,Marion,MNN,-83.06349945070001,40.6161994934,USA
Petit Jean Park Airport,Morrilton,MPJ,-92.909202,35.138901,USA
Mount Pleasant Municipal Airport,Mount Pleasant,MPZ,-91.51110077,40.94660187,USA
Maury County Airport,Columbia/Mount Pleasant,MRC,-87.17890167239999,35.5541000366,USA
Kampot Airport,Kampot,KMT,104.1617,10.6343,KHM
Manitowoc County Airport,Manitowoc,MTW,-87.680602,44.128799,USA
Muscatine Municipal Airport,Muscatine,MUT,-91.148201,41.367803,USA
Monroe County Aeroplex Airport,Monroeville,MVC,-87.350996,31.458,USA
Montevideo Chippewa County Airport,Montevideo,MVE,-95.710297,44.969101,USA
Middletown Regional Airport,Middletown,MWO,-84.395302,39.530998,USA
Manila Municipal Airport,Manila,MXA,-90.154602,35.894402,USA
Marion Municipal Airport,Marion,MZZ,-85.6797027588,40.4898986816,USA
Cortland County Chase Field,Cortland,CTX,-76.21489716,42.59260178,USA
Naval Outlying Field Barin,Foley,NHX,-87.63529968259999,30.389099121100003,USA
Dahlgren Naval Surface Warfare Center Airport,Dahlgren,DGN,-77.03720093,38.33250046,USA
Kelanoa Airport,Kelanoa,KNL,147.49,-6.01,PNG
Naval Outlying Field Imperial Beach (Ream Field),Imperial Beach,NRS,-117.1169968,32.56669998,USA
Nervino Airport,Beckwourth,NVN,-120.352996826,39.8185005188,USA
Columbia Airport,Columbia,COA,-120.415000916,38.030399322499996,USA
Oakdale Airport,Oakdale,ODC,-120.8000031,37.75630188,USA
Yerington Municipal Airport,Yerington,EYR,-119.157997131,39.0041007996,USA
A L Mangham Jr. Regional Airport,Nacogdoches,OCH,-94.70950317,31.57799911,USA
O'Neal Airport,Vincennes,OEA,-87.5522003174,38.6913986206,USA
L O Simenstad Municipal Airport,Osceola,OEO,-92.691902160645,45.310001373291,USA
Searle Field,Ogallala,OGA,-101.7699966,41.11949921,USA
Lt Warren Eaton Airport,Norwich,OIC,-75.524101257324,42.566600799561,USA
Splane Memorial Airport,Oil City,OIL,-79.7449,41.4813,USA
Garden County Airport,Oshkosh,OKS,-102.35500335693,41.401000976562,USA
Winchester Regional Airport,Winchester,WGO,-78.14440155,39.14350128,USA
Koumala Airport,Koumala,KOL,21.2565,8.4965,CAF
"Dewitt Field,Old Town Municipal Airport",Old Town,OLD,-68.67430115,44.95280075,USA
Komo-Manda Airport,Komo,KOM,142.8598,-6.0682,PNG
Omak Airport,Omak,OMK,-119.517997742,48.4644012451,USA
University of Oklahoma Westheimer Airport,Norman,OUN,-97.472099,35.2456,USA
Oroville Municipal Airport,Oroville,OVE,-121.62200164795,39.487800598145,USA
Owatonna Degner Regional Airport,Owatonna,OWA,-93.26059723,44.12340164,USA
Central Maine Airport of Norridgewock,Norridgewock,OWK,-69.86650085,44.71549988,USA
Ocean City Municipal Airport,Ocean City,OCE,-75.124000549316,38.310398101807,USA
St Marys Municipal Airport,St Marys,STQ,-78.502601623535,41.412498474121,USA
Bisbee Municipal Airport,Bisbee,BSQ,-109.883003235,31.3640003204,USA
Polacca Airport,Polacca,PXL,-110.422996521,35.7916984558,USA
San Carlos Apache Airport,Globe,GLB,-110.666999817,33.353099823,USA
Holbrook Municipal Airport,Holbrook,HBK,-110.138000488,34.940700531,USA
Cochise County Airport,Willcox,CWX,-109.8949966,32.24539948,USA
Payson Airport,Payson,PJB,-111.33899688721,34.256801605225,USA
Yapsiei Airport,NA,KPE,141.094166667,-4.6280555555600005,PNG
Kirk Field,Paragould,PGR,-90.50779724,36.06290054,USA
Robert F Swinnie Airport,Andrews,ADR,-79.5261993408,33.4516983032,USA
Philip Airport,Philip,PHP,-101.59899902344,44.048599243164,USA
Henry County Airport,Paris,PHT,-88.38289642330001,36.338199615499995,USA
Park Rapids Municipal Konshok Field,Park Rapids,PKD,-95.073095,46.9006,USA
Park Falls Municipal Airport,Park Falls,PKF,-90.42440032959,45.955001831055,USA
Kapal Airport,Kapal,KPL,142.823756,-8.630184,PNG
St Clair County Airport,Pell City,PLR,-86.249099731445,33.558799743652,USA
Princeton Municipal Airport,Princeton,PNN,-67.564399719238,45.200698852539,USA
Powell Municipal Airport,Powell,POY,-108.79299926758,44.867198944092,USA
La Porte Municipal Airport,La Porte,LPO,-86.73449707030001,41.5724983215,USA
Trent Lott International Airport,Pascagoula,PGL,-88.529197692871,30.462799072266,USA
Perry Municipal Airport,Perry,PRO,-94.15989685,41.82799911,USA
Pittsfield Municipal Airport,Pittsfield,PSF,-73.2929,42.4268,USA
Palestine Municipal Airport,Palestine,PSN,-95.706298828125,31.779699325562,USA
Harry P Williams Memorial Airport,Patterson,PTN,-91.338996887207,29.709499359131,USA
Porterville Municipal Airport,Porterville,PTV,-119.06300354004,36.029598236084,USA
Heritage Field,Pottstown,PTW,-75.556702,40.239601,USA
Placerville Airport,Placerville,PVF,-120.75299835205,38.724201202393,USA
Hale County Airport,Plainview,PVW,-101.71700286865,34.168098449707,USA
Casement Airport,Plainesville,PVZ,-81.21920013430001,41.73360061649999,USA
Sher-Wood Airport,Plentywood,PWD,-104.53399658203,48.790298461914,USA
Kol Airport,Kol,KQL,144.846,-5.73116666667,PNG
Chuja Port Heliport,"Chuja, Hachâuja-do (Chujado Islands)",JCJ,126.324899,33.941188,KOR
Roseburg Regional Airport,Roseburg,RBG,-123.356002808,43.238800048799995,USA
Lowcountry Regional Airport,Walterboro,RBW,-80.6406021118,32.921001434299995,USA
H H Coffield Regional Airport,Rockdale,RCK,-96.9897003174,30.6315994263,USA
Fulton County Airport,Rochester,RCR,-86.18170166019999,41.065601348899996,USA
Nartron Field,Reed City,RCT,-85.5167007446,43.9000015259,USA
Rome State Airport,Rome,REO,-117.885002136,42.5777015686,USA
Rockwood Municipal Airport,Rockwood,RKW,-84.6896972656,35.9222984314,USA
Warren County Memorial Airport,Mc Minnville,RNC,-85.84380341,35.69869995,USA
Rogers Municipal Airport-Carter Field,Rogers,ROG,-94.10690308,36.37229919,USA
Roseau Municipal Rudy Billberg Field,Roseau,ROX,-95.6969986,48.85599899,USA
hln,Rice Lake,RIE,-91.77349854,45.41899872,USA
Roundup Airport,Roundup,RPX,-108.541497,46.475095,USA
Roben Hood Airport,Big Rapids,WBR,-85.50409698490002,43.7225990295,USA
El Reno Regional Airport,El Reno,RQO,-98.00579834,35.47269821,USA
Merrill Municipal Airport,Merrill,RRL,-89.7128982544,45.1988983154,USA
Warroad International Memorial Airport,Warroad,RRT,-95.3483963,48.94139862,USA
Ruston Regional Airport,Ruston,RSN,-92.591697692871,32.514400482178,USA
Mid-Carolina Regional Airport,Salisbury,SRW,-80.520302,35.645901,USA
Mifflin County Airport,Reedsville,RED,-77.6268005371,40.6773986816,USA
Rexburg Madison County Airport,Rexburg,RXE,-111.805002,43.8339,USA
Halifax County Airport,Roanoke Rapids,RZZ,-77.7092971802,36.4394989014,USA
Ashland Municipal Sumner Parker Field,Ashland,AHM,-122.661003113,42.190299987799996,USA
Bandon State Airport,Bandon,BDY,-124.4079971,43.08649826,USA
Sunriver Airport,Sunriver,SUO,-121.45300293,43.8763008118,USA
Madras Municipal Airport,Madras,MDJ,-121.1549988,44.67020035,USA
Idaho County Airport,Grangeville,IDH,-116.123001,45.9426,USA
Vista Field,Kennewick,VSK,-119.209999084,46.2186012268,USA
Sparta Community Hunter Field,Sparta,SAR,-89.6986999512,38.1488990784,USA
Shelby Airport,Shelby,SBX,-111.871002197,48.5406990051,USA
Scribner State Airport,Scribner,SCB,-96.629898071289,41.610298156738,USA
Penn Valley Airport,Selinsgrove,SEG,-76.863899230957,40.820598602295,USA
Kisengam Airport,Kisenden,KSG,146.71,-6.362,PNG
Stuttgart Municipal Airport / Carl Humphrey Field,Stuttgart,SGT,-91.574997,34.599499,USA
Sullivan County Airport,Monticello,SIV,-87.448303222656,39.114700317383,USA
St Johns Industrial Air Park,St Johns,SJN,-109.3789978,34.51860046,USA
Storm Lake Municipal Airport,Storm Lake,SLB,-95.24069976810001,42.5973014832,USA
Smith Field,Siloam Springs,SLG,-94.48999786,36.19189835,USA
Salem Leckrone Airport,Salem,SLO,-88.964202880859,38.64289855957,USA
Sulphur Springs Municipal Airport,Sulphur Springs,SLR,-95.621101379395,33.159801483154,USA
Sumter Airport,Sumter,SUM,-80.361297607422,33.994998931885,USA
Winston Field,Snyder,SNK,-100.94999694824,32.69340133667,USA
Shawnee Regional Airport,Shawnee,SNL,-96.942802429199,35.357898712158,USA
Kosipe Airport,Kosipe Mission,KSP,147.209195,-8.450716,PNG
Houston Gulf Airport,Houston,SPX,-95.051399230957,29.50830078125,USA
Stroud Municipal Airport,Stroud,SUD,-96.655700683594,35.789600372314,USA
Richard I Bong Airport,Superior,SUW,-92.094703674316,46.689701080322,USA
Susanville Municipal Airport,Susanville,SVE,-120.57299804688,40.375701904297,USA
Avenger Field,Sweetwater,SWW,-100.46700286865,32.467399597168,USA
Bomar Field Shelbyville Municipal Airport,Shelbyville,SYI,-86.44249725,35.56010056,USA
Sylvester Airport,Sylvester,SYV,-83.895698547363,31.558500289917,USA
Tuba City Airport,Tuba City,TBC,-111.383003235,36.0928001404,USA
Perry Stokes Airport,Trinidad,TAD,-104.341003418,37.2593994141,USA
Katiola Airport,Katiola,KTC,-5.0657,8.1329,CIV
Ed Carlson Memorial Field South Lewis County Airport,Toledo,TDO,-122.805999756,46.4771995544,USA
Tradewind Airport,Amarillo,TDW,-101.825996399,35.1698989868,USA
Toledo Executive Airport,Toledo,TDZ,-83.4822998,41.56489944,USA
Tullahoma Regional Arpt/Wm Northern Field,Tullahoma,THA,-86.24639893,35.38010025,USA
Thompson Falls Airport,Thompson Falls,THM,-115.28099822998,47.573501586914,USA
York Airport,York,THV,-76.8730011,39.91699982,USA
Kunua Airport,Kunua,KTK,154.74,-5.7828,PNG
Kennett Memorial Airport,Kennett,KNT,-90.0365982056,36.2258987427,USA
Mefford Field,Tulare,TLR,-119.3259964,36.15629959,USA
Twentynine Palms Airport,Twentynine Palms,TNP,-115.9459991,34.13159943,USA
Newton Municipal Airport,Newton,TNU,-93.021697998047,41.67440032959,USA
Torrington Municipal Airport,Torrington,TOR,-104.1529999,42.0644989,USA
Terrell Municipal Airport,Terrell,TRL,-96.267402648926,32.709201812744,USA
Tehachapi Municipal Airport,Tehachapi,TSP,-118.43900299072,35.134998321533,USA
Taylor Airport,Taylor,TYZ,-110.1149979,34.45280075,USA
Bullfrog Basin Airport,Glen Canyon Natl Rec Area,BFG,-110.7129974,37.54579926,USA
Cascade Airport,Cascade,ICS,-116.01599884,44.4938011169,USA
Columbus Lowndes County Airport,Columbus,UBS,-88.3803024292,33.4654006958,USA
Everett-Stewart Regional Airport,Union City,UCY,-88.98539734,36.38180161,USA
Quillayute Airport,Quillayute,UIL,-124.56300354004,47.936599731445,USA
Berz-Macomb Airport,NA,UIZ,-82.96540069580078,42.66389846801758,USA
New Ulm Municipal Airport,New Ulm,ULM,-94.502296447754,44.319599151611,USA
Dodge County Airport,Juneau,UNU,-88.70320129,43.42660141,USA
Kupiano Airport,Kupiano,KUP,148.218,-10.0736,PNG
Newport State Airport,Newport,NPT,-71.28150177,41.5323982239,USA
Kuyol Airport,NA,KUX,141.623888889,-5.372361111110001,PNG
Culberson County Airport,Van Horn,VHN,-104.78399658203,31.057800292969,USA
Rolla National Airport,Rolla/Vichy,VIH,-91.7695007324,38.1273994446,USA
Virginia Highlands Airport,Abingdon,VJI,-82.033302307129,36.687099456787,USA
Vicksburg Municipal Airport,Vicksburg,VKS,-90.928398132324,32.23929977417,USA
Vandalia Municipal Airport,Vandalia,VLA,-89.166198730469,38.991500854492,USA
Gettysburg Regional Airport,Gettysburg,GTY,-77.27420044,39.84090042,USA
Sequim Valley Airport,Sequim,SQV,-123.18699645996,48.098098754883,USA
